"","sk_caracterizacao_turismo_informal","Ano","massa_salarial","Número de ocupações","Gênero","Idade","Remuneração","Instrução","Horas Trabalhadas/Semana","Contribuição à Previdência Social","co_regiao_geografica","Região","Atividade Característica do Turismo"
"5999",6516,2012,276843.7285,185.8011601,"Masculino","Até 24 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","21 a 40 horas","Não contribuinte",39,"Sudeste","Transporte Aéreo"
"6000",6526,2013,NA,135.4762264,"Masculino","25 a 49 anos","Até 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Contribuinte",39,"Sudeste","Transporte Aéreo"
"6001",6522,2014,199747.1632,332.9119387,"Masculino","Até 24 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Não contribuinte",39,"Sudeste","Transporte Aéreo"
"6002",6527,2014,0,189.1010394,"Masculino","25 a 49 anos","Até 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Contribuinte",39,"Sudeste","Transporte Aéreo"
"6003",6511,2012,15447.11227,44.1346065,"Masculino","Até 24 anos","Mais de 1/2 salário mínimo","6º a 9º ano","21 a 40 horas","Não contribuinte",30,"Nordeste","Transporte Aéreo"
"6004",6548,2014,336639.2313,112.2130771,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","21 a 40 horas","Não contribuinte",18,"Norte","Transporte Aéreo"
"6005",6525,2012,NA,163.2105819,"Masculino","25 a 49 anos","Até 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Contribuinte",39,"Sudeste","Transporte Aéreo"
"6006",6552,2012,331383.8486,82.8459621,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Superior completo","21 a 40 horas","Não contribuinte",55,"Centro-Oeste","Transporte Aéreo"
"6007",6558,2015,8639726.47,637.1479698,"Masculino","50 anos ou mais","Até 1/2 salário mínimo","Superior completo","21 a 40 horas","Não contribuinte",39,"Sudeste","Transporte Aéreo"
"6008",6556,2014,460783.3739,158.9644411,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Superior completo","21 a 40 horas","Não contribuinte",55,"Centro-Oeste","Transporte Aéreo"
"6009",6555,2014,240861.1995,267.6235549,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Superior completo","21 a 40 horas","Não contribuinte",39,"Sudeste","Transporte Aéreo"
"6010",6567,2012,368670.9693,92.1677423,"Masculino","50 anos ou mais","Mais de 1/2 salário mínimo","Superior completo","21 a 40 horas","Contribuinte",45,"Sul","Transporte Aéreo"
"6011",6519,2014,320760.0647,215.2752112,"Masculino","Até 24 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","21 a 40 horas","Não contribuinte",39,"Sudeste","Transporte Aéreo"
"6012",6561,2014,485627.6333,80.9379389,"Masculino","50 anos ou mais","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","Até 20 horas","Não contribuinte",55,"Centro-Oeste","Transporte Aéreo"
"6013",6572,2014,1664115.39,75.6416086,"Masculino","50 anos ou mais","Mais de 1/2 salário mínimo","Superior completo","41 horas ou mais","Contribuinte",18,"Norte","Transporte Aéreo"
"6014",6539,2012,792700.851,264.233617,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","21 a 40 horas","Contribuinte",39,"Sudeste","Transporte Aéreo"
"6015",6570,2012,1138883.056,51.7674117,"Masculino","50 anos ou mais","Mais de 1/2 salário mínimo","Superior completo","41 horas ou mais","Contribuinte",18,"Norte","Transporte Aéreo"
"6016",6534,2014,3161835.972,137.4711292,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","Até 20 horas","Contribuinte",30,"Nordeste","Transporte Aéreo"
"6017",6582,2014,378202.0787,189.1010394,"Feminino","25 a 49 anos","Mais de 1/2 salário mínimo","Superior completo","21 a 40 horas","Não contribuinte",39,"Sudeste","Transporte Aéreo"
"6018",6530,2015,219465.1461,121.9250812,"Masculino","25 a 49 anos","Até 1/2 salário mínimo","Superior completo","21 a 40 horas","Não contribuinte",55,"Centro-Oeste","Transporte Aéreo"
"6019",6532,2014,170804.2835,85.4021418,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Até 5º ano","41 horas ou mais","Não contribuinte",55,"Centro-Oeste","Transporte Aéreo"
"6020",6538,2014,795792.6845,79.5792684,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","Até 20 horas","Não contribuinte",55,"Centro-Oeste","Transporte Aéreo"
"6021",6535,2012,46200.17115,33.0001222,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","Até 20 horas","Não contribuinte",45,"Sul","Transporte Aéreo"
"6022",6578,2014,20802.30188,65.0071934,"Feminino","25 a 49 anos","Mais de 1/2 salário mínimo","Até 5º ano","Até 20 horas","Não contribuinte",45,"Sul","Transporte Aéreo"
"6023",6579,2012,50679.20781,50.6792078,"Feminino","25 a 49 anos","Mais de 1/2 salário mínimo","Superior completo","21 a 40 horas","Contribuinte",18,"Norte","Transporte Aéreo"
"6024",6523,2015,261692.8572,130.8464286,"Masculino","25 a 49 anos","Até 1/2 salário mínimo","Até 5º ano","41 horas ou mais","Não contribuinte",55,"Centro-Oeste","Transporte Aéreo"
"6025",6509,2013,NA,49.7636111,"Masculino","Até 24 anos","Até 1/2 salário mínimo","Superior completo","Até 20 horas","Não contribuinte",45,"Sul","Transporte Aéreo"
"6026",6536,2012,1070515.672,163.0586785,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","Até 20 horas","Não contribuinte",55,"Centro-Oeste","Transporte Aéreo"
"6027",6549,2013,601626.437,75.2033046,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Contribuinte",45,"Sul","Transporte Aéreo"
"6028",6513,2012,184335.4846,92.1677423,"Masculino","Até 24 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","21 a 40 horas","Contribuinte",45,"Sul","Transporte Aéreo"
"6029",6528,2015,1079691.202,134.9614002,"Masculino","25 a 49 anos","Até 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Contribuinte",45,"Sul","Transporte Aéreo"
"6030",6512,2012,NA,86.3527428,"Masculino","Até 24 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","Até 20 horas","Não contribuinte",45,"Sul","Transporte Aéreo"
"6031",6514,2013,551175.4407,275.5877203,"Masculino","Até 24 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","21 a 40 horas","Contribuinte",39,"Sudeste","Transporte Aéreo"
"6032",6510,2014,0,54.1929126,"Masculino","Até 24 anos","Até 1/2 salário mínimo","Superior completo","Até 20 horas","Não contribuinte",45,"Sul","Transporte Aéreo"
"6033",6508,2012,NA,64.8372446,"Masculino","Até 24 anos","Até 1/2 salário mínimo","Superior completo","Até 20 horas","Não contribuinte",45,"Sul","Transporte Aéreo"
"6034",6540,2012,117888.3862,58.9441931,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","21 a 40 horas","Contribuinte",55,"Centro-Oeste","Transporte Aéreo"
"6035",6551,2012,119391.508,79.5943386,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Superior completo","Até 20 horas","Não contribuinte",18,"Norte","Transporte Aéreo"
"6036",6546,2012,86465.66225,61.9825536,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","21 a 40 horas","Não contribuinte",55,"Centro-Oeste","Transporte Aéreo"
"6037",6533,2013,2243079.193,97.5251823,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","Até 20 horas","Contribuinte",30,"Nordeste","Transporte Aéreo"
"6038",6524,2015,3414383.936,148.4514755,"Masculino","25 a 49 anos","Até 1/2 salário mínimo","Ensino médio e superior incompleto","Até 20 horas","Contribuinte",30,"Nordeste","Transporte Aéreo"
"6039",6575,2014,3782020.787,189.1010394,"Masculino","50 anos ou mais","Mais de 1/2 salário mínimo","Superior completo","41 horas ou mais","Não contribuinte",39,"Sudeste","Transporte Aéreo"
"6040",6520,2012,172399.1092,287.3318486,"Masculino","Até 24 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Não contribuinte",39,"Sudeste","Transporte Aéreo"
"6041",6550,2014,655175.3021,81.8969128,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Contribuinte",45,"Sul","Transporte Aéreo"
"6042",6568,2013,1848485.672,136.3190023,"Masculino","50 anos ou mais","Mais de 1/2 salário mínimo","Superior completo","21 a 40 horas","Não contribuinte",39,"Sudeste","Transporte Aéreo"
"6043",6562,2012,1065115.17,133.1393962,"Masculino","50 anos ou mais","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Contribuinte",30,"Nordeste","Transporte Aéreo"
"6044",6569,2014,2580161.634,190.2774066,"Masculino","50 anos ou mais","Mais de 1/2 salário mínimo","Superior completo","21 a 40 horas","Não contribuinte",39,"Sudeste","Transporte Aéreo"
"6045",6566,2014,105546.5542,70.3643694,"Masculino","50 anos ou mais","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Não contribuinte",30,"Nordeste","Transporte Aéreo"
"6046",6565,2013,74877.15417,49.9181028,"Masculino","50 anos ou mais","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Não contribuinte",30,"Nordeste","Transporte Aéreo"
"6047",6564,2014,1257871.691,157.2339614,"Masculino","50 anos ou mais","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Contribuinte",30,"Nordeste","Transporte Aéreo"
"6048",6573,2012,3264211.637,163.2105819,"Masculino","50 anos ou mais","Mais de 1/2 salário mínimo","Superior completo","41 horas ou mais","Não contribuinte",39,"Sudeste","Transporte Aéreo"
"6049",6560,2013,410081.4782,68.346913,"Masculino","50 anos ou mais","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","Até 20 horas","Não contribuinte",55,"Centro-Oeste","Transporte Aéreo"
"6050",6554,2013,389102.09,134.235304,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Superior completo","21 a 40 horas","Não contribuinte",55,"Centro-Oeste","Transporte Aéreo"
"6051",6517,2012,40835.56471,45.3728497,"Masculino","Até 24 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","21 a 40 horas","Não contribuinte",55,"Centro-Oeste","Transporte Aéreo"
"6052",6544,2014,112963.742,56.481871,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","21 a 40 horas","Contribuinte",55,"Centro-Oeste","Transporte Aéreo"
"6053",6542,2013,95390.65559,47.6953278,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","21 a 40 horas","Contribuinte",55,"Centro-Oeste","Transporte Aéreo"
"6054",6571,2013,872800.3233,39.672742,"Masculino","50 anos ou mais","Mais de 1/2 salário mínimo","Superior completo","41 horas ou mais","Contribuinte",18,"Norte","Transporte Aéreo"
"6055",6518,2013,229799.7055,154.2279903,"Masculino","Até 24 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","21 a 40 horas","Não contribuinte",39,"Sudeste","Transporte Aéreo"
"6056",6580,2012,326421.1637,163.2105819,"Feminino","25 a 49 anos","Mais de 1/2 salário mínimo","Superior completo","21 a 40 horas","Não contribuinte",39,"Sudeste","Transporte Aéreo"
"6057",1679,2013,515811.7872,459.4627108,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Até 5º ano","Até 20 horas","Não contribuinte",18,"Norte","Alimentação"
"6058",3109,2012,115151.8045,361.5282012,"Feminino","25 a 49 anos","Até 1/2 salário mínimo","6º a 9º ano","21 a 40 horas","Não contribuinte",18,"Norte","Alimentação"
"6059",2954,2012,NA,36.6600663,"Feminino","Até 24 anos","Mais de 1/2 salário mínimo","Superior completo","21 a 40 horas","Não contribuinte",18,"Norte","Alimentação"
"6060",985,2015,1333025.109,1925.026194,"Masculino","Até 24 anos","Até 1/2 salário mínimo","Até 5º ano","41 horas ou mais","Não contribuinte",30,"Nordeste","Alimentação"
"6061",3506,2014,84099.45649,39.5811372,"Feminino","25 a 49 anos","Mais de 1/2 salário mínimo","6º a 9º ano","41 horas ou mais","Contribuinte",18,"Norte","Alimentação"
"6062",2440,2014,61321.47434,38.3259215,"Masculino","50 anos ou mais","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","21 a 40 horas","Contribuinte",18,"Norte","Alimentação"
"6063",2123,2015,738332.4492,498.156862,"Masculino","50 anos ou mais","Até 1/2 salário mínimo","6º a 9º ano","41 horas ou mais","Contribuinte",30,"Nordeste","Alimentação"
"6064",3881,2012,43835.65297,243.3543756,"Feminino","50 anos ou mais","Até 1/2 salário mínimo","Ensino médio e superior incompleto","21 a 40 horas","Não contribuinte",30,"Nordeste","Alimentação"
"6065",1136,2014,3512.36028,70.2472056,"Masculino","Até 24 anos","Mais de 1/2 salário mínimo","Até 5º ano","Até 20 horas","Contribuinte",39,"Sudeste","Alimentação"
"6066",2604,2015,253306.4401,612.3053905,"Feminino","Até 24 anos","Até 1/2 salário mínimo","Até 5º ano","41 horas ou mais","Não contribuinte",18,"Norte","Alimentação"
"6067",2024,2015,1276802.083,1278.24614,"Masculino","50 anos ou mais","Até 1/2 salário mínimo","Até 5º ano","21 a 40 horas","Contribuinte",39,"Sudeste","Alimentação"
"6068",1936,2013,90200.36125,27.8196731,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Superior completo","21 a 40 horas","Contribuinte",18,"Norte","Alimentação"
"6069",1443,2015,8003117.739,10555.65419,"Masculino","25 a 49 anos","Até 1/2 salário mínimo","Até 5º ano","41 horas ou mais","Não contribuinte",30,"Nordeste","Alimentação"
"6070",2161,2013,57501.29277,9.5835488,"Masculino","50 anos ou mais","Até 1/2 salário mínimo","Ensino médio e superior incompleto","21 a 40 horas","Contribuinte",18,"Norte","Alimentação"
"6071",4044,2014,854741.688,1059.234747,"Feminino","50 anos ou mais","Mais de 1/2 salário mínimo","Até 5º ano","41 horas ou mais","Não contribuinte",18,"Norte","Alimentação"
"6072",1833,2014,49037.09602,24.518548,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","Até 20 horas","Contribuinte",18,"Norte","Alimentação"
"6073",1437,2014,349699.7659,713.2972807,"Masculino","25 a 49 anos","Até 1/2 salário mínimo","Até 5º ano","41 horas ou mais","Não contribuinte",18,"Norte","Alimentação"
"6074",1432,2013,719540.2365,1171.657294,"Masculino","25 a 49 anos","Até 1/2 salário mínimo","Até 5º ano","41 horas ou mais","Não contribuinte",18,"Norte","Alimentação"
"6075",3007,2013,57426.7836,100.7697763,"Feminino","25 a 49 anos","Até 1/2 salário mínimo","Até 5º ano","21 a 40 horas","Contribuinte",30,"Nordeste","Alimentação"
"6076",3252,2012,206133.8656,626.5259133,"Feminino","25 a 49 anos","Até 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Não contribuinte",18,"Norte","Alimentação"
"6077",4072,2013,268202.8926,321.8434711,"Feminino","50 anos ou mais","Mais de 1/2 salário mínimo","6º a 9º ano","21 a 40 horas","Contribuinte",39,"Sudeste","Alimentação"
"6078",2773,2012,336710.3234,1082.175365,"Feminino","Até 24 anos","Mais de 1/2 salário mínimo","Até 5º ano","21 a 40 horas","Não contribuinte",30,"Nordeste","Alimentação"
"6079",4180,2013,157909.5026,41.5104571,"Feminino","50 anos ou mais","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Contribuinte",18,"Norte","Alimentação"
"6080",3759,2015,571234.7311,1352.899955,"Feminino","50 anos ou mais","Até 1/2 salário mínimo","Até 5º ano","21 a 40 horas","Não contribuinte",18,"Norte","Alimentação"
"6081",3472,2013,212776.6885,62.2656856,"Feminino","25 a 49 anos","Mais de 1/2 salário mínimo","6º a 9º ano","21 a 40 horas","Contribuinte",18,"Norte","Alimentação"
"6082",1580,2014,62104.17559,663.9283806,"Masculino","25 a 49 anos","Até 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Contribuinte",39,"Sudeste","Alimentação"
"6083",3108,2015,241962.996,153.627299,"Feminino","25 a 49 anos","Até 1/2 salário mínimo","6º a 9º ano","21 a 40 horas","Contribuinte",45,"Sul","Alimentação"
"6084",3959,2015,474705.6649,70.0155848,"Feminino","50 anos ou mais","Até 1/2 salário mínimo","Superior completo","41 horas ou mais","Não contribuinte",30,"Nordeste","Alimentação"
"6085",1609,2012,NA,18.8421264,"Masculino","25 a 49 anos","Até 1/2 salário mínimo","Superior completo","Até 20 horas","Não contribuinte",30,"Nordeste","Alimentação"
"6086",1905,2013,7954829.054,4367.318375,"Masculino","25 a 49 anos","Mais de 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Não contribuinte",39,"Sudeste","Alimentação"
"6087",1080,2012,8850.677646,116.5129152,"Masculino","Até 24 anos","Até 1/2 salário mínimo","Ensino médio e superior incompleto","21 a 40 horas","Não contribuinte",18,"Norte","Alimentação"
"6088",3491,2014,308206.5166,513.2995683,"Feminino","25 a 49 anos","Mais de 1/2 salário mínimo","6º a 9º ano","21 a 40 horas","Não contribuinte",18,"Norte","Alimentação"
"6089",4117,2014,59045.34975,24.6022291,"Feminino","50 anos ou mais","Mais de 1/2 salário mínimo","6º a 9º ano","41 horas ou mais","Não contribuinte",18,"Norte","Alimentação"
"6090",3906,2015,NA,43.355344,"Feminino","50 anos ou mais","Até 1/2 salário mínimo","Ensino médio e superior incompleto","41 horas ou mais","Contribuinte",18,"Norte","Alimentação"
"6091",3228,2015,4409187.995,6525.532981,"Feminino","25 a 49 anos","Até 1/2 salário mínimo","Ensino médio e superior incompleto","21 a 40 horas","Não contribuinte",30,"Nordeste","Alimentação"
